200.9557332199
87.1370413549
195.6777376636
150.1678704014
134.2363010303
104.7510651977
77.6810278099
68.5758016348
45.3488885331
7.6951692606
-26.5036262933
-59.8614725923
-97.1323009346
-185.7686893561
-153.108273229
-174.2704882824
-147.9855056604
-85.8678494333
-108.0682126167
-173.1856187429
